image_path,true_label,predicted_label,correct,confidence,inference_time_sec,model_name,split
data/processed/test\Lactarius\0092_lAL2nLK6Yqc.jpg,Lactarius,Agaricus,False,0.7694845795631409,0.0030532000091625,BaselineCNN,test
data/processed/test\Lactarius\0096_YCFCQKyiPFI.jpg,Lactarius,Boletus,False,0.6311897039413452,0.0025878000014927,BaselineCNN,test
data/processed/test\Lactarius\0100_VP4M5qp5Xuw.jpg,Lactarius,Lactarius,True,0.9999958276748656,0.0026618000119924,BaselineCNN,test
data/processed/test\Lactarius\0108_bkdZqadlJYM.jpg,Lactarius,Lactarius,True,0.9860753417015076,0.0028426999924704,BaselineCNN,test
data/processed/test\Lactarius\0117_LS-tLCqWBuQ.jpg,Lactarius,Lactarius,True,0.7926040291786194,0.0043430999940028,BaselineCNN,test
data/processed/test\Lactarius\0125_WOyBnDf1Lbs.jpg,Lactarius,Lactarius,True,0.9654594659805298,0.002928999994765,BaselineCNN,test
data/processed/test\Lactarius\0147_ZAySZ3Wkn8k.jpg,Lactarius,Suillus,False,0.9209227561950684,0.0030540000007022,BaselineCNN,test
data/processed/test\Lactarius\0156_xCwDrPY72us.jpg,Lactarius,Cortinarius,False,0.836911141872406,0.0027189999964321,BaselineCNN,test
data/processed/test\Lactarius\0174_S-0siMhJtoc.jpg,Lactarius,Lactarius,True,0.5405343770980835,0.0034465000062482,BaselineCNN,test
data/processed/test\Lactarius\0180_j-oei6bAdy0.jpg,Lactarius,Lactarius,True,0.9995219707489014,0.0029218999989097,BaselineCNN,test
data/processed/test\Lactarius\0184_wNzoTeCzC5o.jpg,Lactarius,Russula,False,0.8624072074890137,0.0028907999949296,BaselineCNN,test
data/processed/test\Lactarius\0188_QDGj1_inixA.jpg,Lactarius,Russula,False,0.4340452253818512,0.0025695000076666,BaselineCNN,test
data/processed/test\Lactarius\0189_u2k3sXqag1M.jpg,Lactarius,Lactarius,True,0.9663178324699402,0.0041271000081906,BaselineCNN,test
data/processed/test\Lactarius\0192_st28pxbylcw.jpg,Lactarius,Boletus,False,0.9790705442428588,0.0041851999994833,BaselineCNN,test
data/processed/test\Lactarius\0202_gGw05EbUi_w.jpg,Lactarius,Cortinarius,False,0.9674605131149292,0.002905000001192,BaselineCNN,test
data/processed/test\Lactarius\0204_PNAIMfY3CWk.jpg,Lactarius,Amanita,False,0.6079744696617126,0.0025366000045323,BaselineCNN,test
data/processed/test\Lactarius\020_AhURHwS9I_c.jpg,Lactarius,Lactarius,True,0.931181252002716,0.0035597999958554,BaselineCNN,test
data/processed/test\Lactarius\0211_a-wtZr6fOMw.jpg,Lactarius,Lactarius,True,0.997861921787262,0.0026361999916844,BaselineCNN,test
data/processed/test\Lactarius\0212_6r0AFhCvTk4.jpg,Lactarius,Lactarius,True,0.9968061447143556,0.0029015000036451,BaselineCNN,test
data/processed/test\Lactarius\0222_JO5jLmkfAw0.jpg,Lactarius,Suillus,False,0.4887113869190216,0.0026373000000603,BaselineCNN,test
data/processed/test\Lactarius\0224_XrApvIigcOQ.jpg,Lactarius,Lactarius,True,0.9961912631988524,0.0026121000119019,BaselineCNN,test
data/processed/test\Lactarius\0228_HknGOROG6Cs.jpg,Lactarius,Lactarius,True,0.9809627532958984,0.0027216000016778,BaselineCNN,test
data/processed/test\Lactarius\0233_YNlSVzp0Kjo.jpg,Lactarius,Boletus,False,0.9115958213806152,0.0025925999943865,BaselineCNN,test
data/processed/test\Lactarius\0237_zZdLcl0mkD0.jpg,Lactarius,Lactarius,True,0.4085578620433807,0.0025678999954834,BaselineCNN,test
data/processed/test\Lactarius\0242_zOYn0DVnISo.jpg,Lactarius,Lactarius,True,0.9967286586761476,0.002519099987694,BaselineCNN,test
data/processed/test\Lactarius\0251_wz4ikkhjBU8.jpg,Lactarius,Boletus,False,0.4257172346115112,0.002469300001394,BaselineCNN,test
data/processed/test\Lactarius\0256_AfKj-CzsmLI.jpg,Lactarius,Lactarius,True,0.977836847305298,0.0029579999973066,BaselineCNN,test
data/processed/test\Lactarius\025_8bHMwyrm1xE.jpg,Lactarius,Cortinarius,False,0.7245336174964905,0.0025926999951479,BaselineCNN,test
data/processed/test\Lactarius\0261_pUdRYRMfy7c.jpg,Lactarius,Lactarius,True,0.777259111404419,0.0025802000018302,BaselineCNN,test
data/processed/test\Lactarius\0264_9xkZs2wAZRQ.jpg,Lactarius,Lactarius,True,0.6751099228858948,0.0028767999901901,BaselineCNN,test
data/processed/test\Lactarius\0270_1nWaT7nSeDE.jpg,Lactarius,Lactarius,True,0.9936500191688538,0.0024910999927669,BaselineCNN,test
data/processed/test\Lactarius\0271_kYpV1APLO9s.jpg,Lactarius,Lactarius,True,0.3337211310863495,0.003461000000243,BaselineCNN,test
data/processed/test\Lactarius\0275_akjCXeShyUw.jpg,Lactarius,Lactarius,True,0.958549737930298,0.0029340999899432,BaselineCNN,test
data/processed/test\Lactarius\0290_KNGFGvBuZbU.jpg,Lactarius,Russula,False,0.5935812592506409,0.0025413999974261,BaselineCNN,test
data/processed/test\Lactarius\0307_MA7GubKH4ZM.jpg,Lactarius,Russula,False,0.512281596660614,0.0025966999965021,BaselineCNN,test
data/processed/test\Lactarius\0313_CWX_V7CeQM4.jpg,Lactarius,Boletus,False,0.539228081703186,0.0029069000011077,BaselineCNN,test
data/processed/test\Lactarius\0322_2UpHsEF5Mzs.jpg,Lactarius,Lactarius,True,0.7007277011871338,0.0025634000048739,BaselineCNN,test
data/processed/test\Lactarius\0325_lAq1Din489Y.jpg,Lactarius,Lactarius,True,0.2858718335628509,0.0028087999962735,BaselineCNN,test
data/processed/test\Lactarius\0328_8IPggG6t9VY.jpg,Lactarius,Amanita,False,0.7065697312355042,0.0029399000050034,BaselineCNN,test
data/processed/test\Lactarius\0335_dVTfQmjMltw.jpg,Lactarius,Russula,False,0.9868020415306092,0.0026206000038655,BaselineCNN,test
data/processed/test\Lactarius\0340_0gzvFhGVf5M.jpg,Lactarius,Lactarius,True,0.771234929561615,0.002947300003143,BaselineCNN,test
data/processed/test\Lactarius\0348_OWdZuiQh9xc.jpg,Lactarius,Lactarius,True,0.4230450987815857,0.0024579999881098,BaselineCNN,test
data/processed/test\Lactarius\0356_gTCmsPnWyO4.jpg,Lactarius,Boletus,False,0.5629171133041382,0.0023586000024806,BaselineCNN,test
data/processed/test\Lactarius\0360_Bfw8PtjOZoI.jpg,Lactarius,Boletus,False,0.9998825788497924,0.0027198000025236,BaselineCNN,test
data/processed/test\Lactarius\036_Tku_ku-u_WQ.jpg,Lactarius,Cortinarius,False,0.9542321562767028,0.0028935000009369,BaselineCNN,test
data/processed/test\Lactarius\0375_E_5sHNAa0DU.jpg,Lactarius,Lactarius,True,0.2598694562911987,0.0026029000000562,BaselineCNN,test
data/processed/test\Lactarius\0385_zeoDavzC8Ec.jpg,Lactarius,Boletus,False,0.7787712216377258,0.0024440999986836,BaselineCNN,test
data/processed/test\Lactarius\0405_XQ5FsiWx3Sc.jpg,Lactarius,Lactarius,True,0.7511405348777771,0.0029574999934993,BaselineCNN,test
data/processed/test\Lactarius\0422_5SNHMw4kUg4.jpg,Lactarius,Lactarius,True,0.987784504890442,0.0025061000051209,BaselineCNN,test
data/processed/test\Lactarius\0436_3AJoqSsMCPY.jpg,Lactarius,Lactarius,True,0.990275263786316,0.0031231000029947,BaselineCNN,test
data/processed/test\Lactarius\0438_7Qg0kxIGbd4.jpg,Lactarius,Lactarius,True,0.981181263923645,0.0028825000044889,BaselineCNN,test
data/processed/test\Lactarius\043_JIiImC3i_NQ.jpg,Lactarius,Cortinarius,False,0.8236709833145142,0.0026838000048883,BaselineCNN,test
data/processed/test\Lactarius\0462_t7WHbpJLnZA.jpg,Lactarius,Lactarius,True,0.9865549802780152,0.0024527000059606,BaselineCNN,test
data/processed/test\Lactarius\0473_FeKBXttVCwg.jpg,Lactarius,Russula,False,0.5434125065803528,0.002832700003637,BaselineCNN,test
data/processed/test\Lactarius\0488_l_gNg2GDLEk.jpg,Lactarius,Amanita,False,0.7798808813095093,0.0028456000000005,BaselineCNN,test
data/processed/test\Lactarius\0489_6GuHfi0wmko.jpg,Lactarius,Lactarius,True,0.7055835723876953,0.0025445000064792,BaselineCNN,test
data/processed/test\Lactarius\0499_MWZEqXbgfwc.jpg,Lactarius,Lactarius,True,0.9589354395866394,0.003455700003542,BaselineCNN,test
data/processed/test\Lactarius\0512_Sot3apiP2eQ.jpg,Lactarius,Cortinarius,False,0.9697232246398926,0.0029092999902786,BaselineCNN,test
data/processed/test\Lactarius\0526_O8CTOvfgWXg.jpg,Lactarius,Exidia,False,0.6184571981430054,0.0025410000089323,BaselineCNN,test
data/processed/test\Lactarius\0532_7BfGW7kGfzM.jpg,Lactarius,Suillus,False,0.7673746943473816,0.0028196000057505,BaselineCNN,test
data/processed/test\Lactarius\0537_q78Py0hHqVc.jpg,Lactarius,Suillus,False,0.5502086281776428,0.0029382999928202,BaselineCNN,test
data/processed/test\Lactarius\0545_ewwuwHvRvLc.jpg,Lactarius,Cortinarius,False,0.6965544819831848,0.0025611000019125,BaselineCNN,test
data/processed/test\Lactarius\056_9JgBES16B_4.jpg,Lactarius,Lactarius,True,0.9993317723274232,0.0025205999991158,BaselineCNN,test
data/processed/test\Lactarius\0571_3sjlFMXpK_0.jpg,Lactarius,Cortinarius,False,0.6430186629295349,0.0039873999921837,BaselineCNN,test
data/processed/test\Lactarius\0576_5wNWaAeW6vo.jpg,Lactarius,Russula,False,0.9521402716636658,0.0029436000040732,BaselineCNN,test
data/processed/test\Lactarius\0596_ROVmIKr9KjA.jpg,Lactarius,Hygrocybe,False,0.9986088871955872,0.0026074999914271,BaselineCNN,test
data/processed/test\Lactarius\0612_qfZxbbQUJ2o.jpg,Lactarius,Cortinarius,False,0.8796906471252441,0.0028582000086316,BaselineCNN,test
data/processed/test\Lactarius\0615_R0G-yDrCQ6U.jpg,Lactarius,Russula,False,0.4042390882968902,0.0029983999993419,BaselineCNN,test
data/processed/test\Lactarius\061_KShq81HACXk.jpg,Lactarius,Hygrocybe,False,0.4144206643104553,0.0030286999972304,BaselineCNN,test
data/processed/test\Lactarius\0628_7XDugUX8ezg.jpg,Lactarius,Boletus,False,0.8145809173583984,0.0025966999965021,BaselineCNN,test
data/processed/test\Lactarius\0630_3idJVXnrBF4.jpg,Lactarius,Boletus,False,0.7882278561592102,0.0029158999968785,BaselineCNN,test
data/processed/test\Lactarius\0645_Z6spVFbiuEY.jpg,Lactarius,Lactarius,True,0.5611281394958496,0.0025337999977637,BaselineCNN,test
data/processed/test\Lactarius\0649_uwl8etw5T-s.jpg,Lactarius,Lactarius,True,0.9200320839881896,0.0029261000017868,BaselineCNN,test
data/processed/test\Lactarius\0651_vzBdVntLr8c.jpg,Lactarius,Lactarius,True,0.8547153472900391,0.0028898000018671,BaselineCNN,test
data/processed/test\Lactarius\0664_vTIkNBMlgC0.jpg,Lactarius,Inocybe,False,0.4416376650333404,0.0025999000063166,BaselineCNN,test
data/processed/test\Lactarius\0670_V1ZK2sFc-Ro.jpg,Lactarius,Lactarius,True,0.9519245028495787,0.0028863000043202,BaselineCNN,test
data/processed/test\Lactarius\0672_VwMevK3GQmI.jpg,Lactarius,Lactarius,True,0.9691153168678284,0.002544899994973,BaselineCNN,test
data/processed/test\Lactarius\0674_jfw03-JCIg4.jpg,Lactarius,Lactarius,True,0.9968858361244202,0.00288780000119,BaselineCNN,test
data/processed/test\Lactarius\0675_t0wBJuQaX1I.jpg,Lactarius,Lactarius,True,0.9997827410697936,0.0025529999984428,BaselineCNN,test
data/processed/test\Lactarius\0680_9iK0lHxdnbE.jpg,Lactarius,Russula,False,0.8853976726531982,0.0028957000031368,BaselineCNN,test
data/processed/test\Lactarius\069_WjmaRv5colU.jpg,Lactarius,Lactarius,True,0.9989680051803588,0.0025033999991137,BaselineCNN,test
data/processed/test\Lactarius\0704_ylcLIXgu01w.jpg,Lactarius,Lactarius,True,0.8776469826698303,0.002909400005592,BaselineCNN,test
data/processed/test\Lactarius\0706_5KiNR80hz8c.jpg,Lactarius,Lactarius,True,0.8877775073051453,0.00287829998706,BaselineCNN,test
data/processed/test\Lactarius\0709_rGbRBgcO1Bo.jpg,Lactarius,Boletus,False,0.5461449027061462,0.0024798999947961,BaselineCNN,test
data/processed/test\Lactarius\0716_XAFN8ZsH8Oc.jpg,Lactarius,Lactarius,True,0.9449787735939026,0.0025476000009803,BaselineCNN,test
data/processed/test\Lactarius\0734_NI0Ax90MD5c.jpg,Lactarius,Suillus,False,0.9010392427444458,0.0025611000019125,BaselineCNN,test
data/processed/test\Lactarius\0736_aLqBxhhsMow.jpg,Lactarius,Lactarius,True,0.9804915189743042,0.0028730000049108,BaselineCNN,test
data/processed/test\Lactarius\0745_ey3D5LyzKTY.jpg,Lactarius,Amanita,False,0.4548629522323608,0.0028393999964464,BaselineCNN,test
data/processed/test\Lactarius\0747_adx1MMw58MI.jpg,Lactarius,Lactarius,True,0.973258912563324,0.0027895999955944,BaselineCNN,test
data/processed/test\Lactarius\0756_C1Ll5LZF_Cg.jpg,Lactarius,Agaricus,False,0.9446114897727966,0.0029126000008545,BaselineCNN,test
data/processed/test\Lactarius\0757_3LeqE6pda1M.jpg,Lactarius,Cortinarius,False,0.9501059651374816,0.0025707000022521,BaselineCNN,test
data/processed/test\Lactarius\0759_oLEvM6Hhevs.jpg,Lactarius,Lactarius,True,0.968217134475708,0.0029214999958639,BaselineCNN,test
data/processed/test\Lactarius\0762_KnQg1QaWm0A.jpg,Lactarius,Amanita,False,0.895971953868866,0.0028043000056641,BaselineCNN,test
data/processed/test\Lactarius\0773_7sw6xICACRk.jpg,Lactarius,Lactarius,True,0.7794643640518188,0.0025917000020854,BaselineCNN,test
data/processed/test\Lactarius\0782_4hQQMaTQWEI.jpg,Lactarius,Lactarius,True,0.8811258673667908,0.0026178999978583,BaselineCNN,test
data/processed/test\Lactarius\0788_pRAv0S0JJWw.jpg,Lactarius,Agaricus,False,0.4255352914333343,0.0027947000053245,BaselineCNN,test
data/processed/test\Lactarius\0789_YdasocklYzQ.jpg,Lactarius,Inocybe,False,0.9101355075836182,0.00255350000225,BaselineCNN,test
data/processed/test\Lactarius\0793_0GzeXD2rqQY.jpg,Lactarius,Russula,False,0.721087634563446,0.0028524000081233,BaselineCNN,test
data/processed/test\Lactarius\0794_rAh-SYlXfxI.jpg,Lactarius,Agaricus,False,0.3528658449649811,0.0025479000032646,BaselineCNN,test
data/processed/test\Lactarius\0805_zrH6_rVsSM8.jpg,Lactarius,Lactarius,True,0.7691072225570679,0.0029053000034764,BaselineCNN,test
data/processed/test\Lactarius\0809_nKVSQbfh_8Q.jpg,Lactarius,Russula,False,0.9645153284072876,0.0029233999957796,BaselineCNN,test
data/processed/test\Lactarius\0810_HmCW6dmg8ww.jpg,Lactarius,Boletus,False,0.981955349445343,0.0029951000033179,BaselineCNN,test
data/processed/test\Lactarius\0811_fny9MwqLlJQ.jpg,Lactarius,Lactarius,True,0.8944581747055054,0.0026597999967634,BaselineCNN,test
data/processed/test\Lactarius\0814_QfgRmQ7qhf4.jpg,Lactarius,Amanita,False,0.8748042583465576,0.0025966999965021,BaselineCNN,test
data/processed/test\Lactarius\0819_UXB8BitCLeg.jpg,Lactarius,Lactarius,True,0.9843292236328124,0.002569799995399,BaselineCNN,test
data/processed/test\Lactarius\0823_Ux2nE3c9Um8.jpg,Lactarius,Lactarius,True,0.9978442192077636,0.0026706999924499,BaselineCNN,test
data/processed/test\Lactarius\0829_s0YUBr49gwI.jpg,Lactarius,Lactarius,True,0.2656352519989013,0.0028528000111691,BaselineCNN,test
data/processed/test\Lactarius\083_b-MWcypdVgI.jpg,Lactarius,Lactarius,True,0.998895525932312,0.0025456000003032,BaselineCNN,test
data/processed/test\Lactarius\0852_7k3Zyy3_DGE.jpg,Lactarius,Boletus,False,0.5493316054344177,0.0025822000025073,BaselineCNN,test
data/processed/test\Lactarius\0861_R-QITvIdQ0I.jpg,Lactarius,Russula,False,0.9526549577713012,0.0026752999983727,BaselineCNN,test
data/processed/test\Lactarius\0863_vVoT2CYybJg.jpg,Lactarius,Boletus,False,0.5237306952476501,0.0025466000079177,BaselineCNN,test
data/processed/test\Lactarius\0868_VH-IjF4KU2A.jpg,Lactarius,Lactarius,True,0.9935131669044496,0.0029560999973909,BaselineCNN,test
data/processed/test\Lactarius\0874_2lGLHI_YG5k.jpg,Lactarius,Suillus,False,0.898375391960144,0.0025705999869387,BaselineCNN,test
data/processed/test\Lactarius\087_L5ZS-DiYxEI.jpg,Lactarius,Lactarius,True,0.9999427795410156,0.0025519999908283,BaselineCNN,test
data/processed/test\Lactarius\0881_3RtHEelIwJ0.jpg,Lactarius,Lactarius,True,0.9929023385047911,0.0026691000093705,BaselineCNN,test
data/processed/test\Lactarius\0886_DVymd3ri6ok.jpg,Lactarius,Lactarius,True,0.9038731455802916,0.0028612000023713,BaselineCNN,test
data/processed/test\Lactarius\0890_Fm2kZLQ186E.jpg,Lactarius,Lactarius,True,0.7920482754707336,0.0025552000006427,BaselineCNN,test
data/processed/test\Lactarius\0891_y4giXhWdmzg.jpg,Lactarius,Boletus,False,0.4408611953258514,0.0025796999980229,BaselineCNN,test
data/processed/test\Lactarius\0894_faLSlbF53CA.jpg,Lactarius,Lactarius,True,0.8066554665565491,0.0025420000019948,BaselineCNN,test
data/processed/test\Lactarius\0898_H5ncLRcbiOQ.jpg,Lactarius,Lactarius,True,0.3758608102798462,0.0026029999862657,BaselineCNN,test
data/processed/test\Lactarius\089_AJoVxJM23M4.jpg,Lactarius,Boletus,False,0.7498210072517395,0.0029436000040732,BaselineCNN,test
data/processed/test\Lactarius\0904_Z0MfidvU7JU.jpg,Lactarius,Agaricus,False,0.8822572827339172,0.0030119000002741,BaselineCNN,test
data/processed/test\Lactarius\0924_mvAXbhaPY-k.jpg,Lactarius,Agaricus,False,0.405187726020813,0.0029102000116836,BaselineCNN,test
data/processed/test\Lactarius\0931_qYe0VtJnAhQ.jpg,Lactarius,Boletus,False,0.6655349135398865,0.0030104000034043,BaselineCNN,test
data/processed/test\Lactarius\0941_SIWGBlVT-DI.jpg,Lactarius,Suillus,False,0.987536609172821,0.0025458000018261,BaselineCNN,test
data/processed/test\Lactarius\0948_omWNNnbQkxU.jpg,Lactarius,Suillus,False,0.8074499368667603,0.0029409999988274,BaselineCNN,test
data/processed/test\Lactarius\094_-2iyr_W_qvQ.jpg,Lactarius,Lactarius,True,0.7039397954940796,0.0025501000054646,BaselineCNN,test
data/processed/test\Lactarius\0950_ijfkg6qgVms.jpg,Lactarius,Lactarius,True,0.4371963143348694,0.0029875000036554,BaselineCNN,test
data/processed/test\Lactarius\095_BtaRrYfMJVs.jpg,Lactarius,Russula,False,0.7523332834243774,0.0030878000106895,BaselineCNN,test
data/processed/test\Lactarius\0966_RRkmCZs4Hgk.jpg,Lactarius,Russula,False,0.5834112763404846,0.002828299999237,BaselineCNN,test
data/processed/test\Lactarius\0968_D_TOmURQt5M.jpg,Lactarius,Lactarius,True,0.7373991012573242,0.0075832000002264,BaselineCNN,test
data/processed/test\Lactarius\0975_TPuBswVPF4E.jpg,Lactarius,Suillus,False,0.5900801420211792,0.0029342999914661,BaselineCNN,test
data/processed/test\Lactarius\0978_f0jCRe74OWg.jpg,Lactarius,Lactarius,True,0.9819223880767822,0.0028954000008525,BaselineCNN,test
data/processed/test\Lactarius\097_EnaERH1OSng.jpg,Lactarius,Boletus,False,0.8754596710205078,0.0029690000083064,BaselineCNN,test
data/processed/test\Lactarius\0980_m_ohZyV7g-Y.jpg,Lactarius,Boletus,False,0.7350181937217712,0.0052175000018905,BaselineCNN,test
data/processed/test\Lactarius\0990_eosoYFrwQLI.jpg,Lactarius,Cortinarius,False,0.3720962703227997,0.0030404999997699,BaselineCNN,test
data/processed/test\Lactarius\0993_vWFD5m5EFdw.jpg,Lactarius,Lactarius,True,0.9721008539199828,0.0026376000023446,BaselineCNN,test
data/processed/test\Lactarius\0997_I_lCHDRsFnk.jpg,Lactarius,Inocybe,False,0.6527623534202576,0.0043660999945132,BaselineCNN,test
data/processed/test\Lactarius\099_tlQryExCSSc.jpg,Lactarius,Russula,False,0.634042501449585,0.0027181000041309,BaselineCNN,test
data/processed/test\Lactarius\1023_5KzdIbZlWao.jpg,Lactarius,Boletus,False,0.8088710904121399,0.0040530999976908,BaselineCNN,test
data/processed/test\Lactarius\1031_-Xmag74uj8c.jpg,Lactarius,Cortinarius,False,0.962479531764984,0.0027581000031204,BaselineCNN,test
data/processed/test\Lactarius\1035_5IsEFXEEEaY.jpg,Lactarius,Boletus,False,0.7231650352478027,0.0037485000066226,BaselineCNN,test
data/processed/test\Lactarius\1039_IeXUvS5caiU.jpg,Lactarius,Lactarius,True,0.5731736421585083,0.003029500003322,BaselineCNN,test
data/processed/test\Lactarius\1051_OqWmAht3bQo.jpg,Lactarius,Lactarius,True,0.7894951105117798,0.0027473999944049,BaselineCNN,test
data/processed/test\Lactarius\1084__qV9VGarloM.jpg,Lactarius,Amanita,False,0.893591582775116,0.0026713000115705,BaselineCNN,test
data/processed/test\Lactarius\1087_T-XOvJDzPj4.jpg,Lactarius,Russula,False,0.9614315032958984,0.0025683999992907,BaselineCNN,test
data/processed/test\Lactarius\108_M1XYdkUcelY.jpg,Lactarius,Amanita,False,0.633333146572113,0.0025956999888876,BaselineCNN,test
data/processed/test\Lactarius\1095_DTLgzikyFDc.jpg,Lactarius,Lactarius,True,0.9029995799064636,0.0026664000033633,BaselineCNN,test
data/processed/test\Lactarius\1102_LESYYltPhNw.jpg,Lactarius,Lactarius,True,0.9999064207077026,0.0031663999980082,BaselineCNN,test
data/processed/test\Lactarius\1104_Top2jkbHf3c.jpg,Lactarius,Agaricus,False,0.9964840412139891,0.0029407999973045,BaselineCNN,test
data/processed/test\Lactarius\1108_Drq20AGMUPU.jpg,Lactarius,Lactarius,True,0.7280734777450562,0.0029614999948535,BaselineCNN,test
data/processed/test\Lactarius\1112_BjWWPLj9vfs.jpg,Lactarius,Russula,False,0.9614315032958984,0.0025797999987844,BaselineCNN,test
data/processed/test\Lactarius\1119_97YWRRfAMdE.jpg,Lactarius,Lactarius,True,0.9276176691055298,0.0029489000007743,BaselineCNN,test
data/processed/test\Lactarius\1126_OzpDgrwjWNc.jpg,Lactarius,Lactarius,True,0.6335602402687073,0.0029843000083928,BaselineCNN,test
data/processed/test\Lactarius\1133_HDYDTLTS4FA.jpg,Lactarius,Lactarius,True,0.495118647813797,0.0026489999872865,BaselineCNN,test
data/processed/test\Lactarius\1140_L4hzKxVbQc0.jpg,Lactarius,Amanita,False,0.8986068367958069,0.0029855000029783,BaselineCNN,test
data/processed/test\Lactarius\1144_d52jIf1q8OQ.jpg,Lactarius,Russula,False,0.979328751564026,0.0025956999888876,BaselineCNN,test
data/processed/test\Lactarius\1157_lIsQAIM1Bms.jpg,Lactarius,Russula,False,0.9811576008796692,0.0041959999944083,BaselineCNN,test
data/processed/test\Lactarius\1163_6urWblLWaP0.jpg,Lactarius,Boletus,False,0.5876603126525879,0.0029092000040691,BaselineCNN,test
data/processed/test\Lactarius\1164_sa2vKVnzdDU.jpg,Lactarius,Lactarius,True,0.9092780351638794,0.0030747999990126,BaselineCNN,test
data/processed/test\Lactarius\1168_liGHHAZOR28.jpg,Lactarius,Boletus,False,0.9898928999900818,0.0029749999957857,BaselineCNN,test
data/processed/test\Lactarius\1185_l8CcBJMEx4U.jpg,Lactarius,Lactarius,True,0.8527437448501587,0.0025896000006468,BaselineCNN,test
data/processed/test\Lactarius\1187_SFmMgNJ91-I.jpg,Lactarius,Russula,False,0.5908142924308777,0.0041906000114977,BaselineCNN,test
data/processed/test\Lactarius\1194_Q_-2-NBIRlk.jpg,Lactarius,Cortinarius,False,0.6211689114570618,0.0026263999898219,BaselineCNN,test
data/processed/test\Lactarius\1199_hy7BCb0o9Ss.jpg,Lactarius,Russula,False,0.817847728729248,0.0029395000019576,BaselineCNN,test
data/processed/test\Lactarius\1205_V_YJfaEofno.jpg,Lactarius,Boletus,False,0.4845100343227386,0.0030168999946909,BaselineCNN,test
data/processed/test\Lactarius\1209_-oHFXkHNN6c.jpg,Lactarius,Suillus,False,0.4369235634803772,0.0030681000062031,BaselineCNN,test
data/processed/test\Lactarius\1210_5y8ObCFK_r4.jpg,Lactarius,Boletus,False,0.9388021230697632,0.0026212999946437,BaselineCNN,test
data/processed/test\Lactarius\1213_E6SGc19pJFY.jpg,Lactarius,Suillus,False,0.992642104625702,0.0027874999941559,BaselineCNN,test
data/processed/test\Lactarius\1223_6yV3bv_fpo8.jpg,Lactarius,Lactarius,True,0.9663515686988832,0.002970900008222,BaselineCNN,test
data/processed/test\Lactarius\1224_Yn3W7OW8tkQ.jpg,Lactarius,Lactarius,True,0.7789976596832275,0.0025975000025937,BaselineCNN,test
data/processed/test\Lactarius\1226_nyvT8mRno3g.jpg,Lactarius,Boletus,False,0.5956071615219116,0.002658400000655,BaselineCNN,test
data/processed/test\Lactarius\122_W_5GcNcAuN4.jpg,Lactarius,Lactarius,True,0.663338840007782,0.0026685000048018,BaselineCNN,test
data/processed/test\Lactarius\1251_bPDEkspIv50.jpg,Lactarius,Boletus,False,0.8066486716270447,0.002978600008646,BaselineCNN,test
data/processed/test\Lactarius\1252_73K3pd3sWMQ.jpg,Lactarius,Lactarius,True,0.7136631608009338,0.0055916999990586,BaselineCNN,test
data/processed/test\Lactarius\128_dfE8pjx6FdQ.jpg,Lactarius,Cortinarius,False,0.6506060361862183,0.0052699000079883,BaselineCNN,test
data/processed/test\Lactarius\136_2lSzCzGC8cs.jpg,Lactarius,Agaricus,False,0.4899866580963135,0.0055491999955847,BaselineCNN,test
data/processed/test\Lactarius\140_exY6qQ3hXgY.jpg,Lactarius,Cortinarius,False,0.9982324242591858,0.0057813000021269,BaselineCNN,test
data/processed/test\Lactarius\149_CwuowlVAMxY.jpg,Lactarius,Exidia,False,0.9757059812545776,0.0055432000081054,BaselineCNN,test
data/processed/test\Lactarius\153_gN8-LTmbt4U.jpg,Lactarius,Agaricus,False,0.8888700604438782,0.0047898000048007,BaselineCNN,test
data/processed/test\Lactarius\164_YmyEAa79xJY.jpg,Lactarius,Lactarius,True,0.9392998218536376,0.0056286999897565,BaselineCNN,test
data/processed/test\Lactarius\166_m4APlqR5cX8.jpg,Lactarius,Lactarius,True,0.992070734500885,0.0056119000073522,BaselineCNN,test
data/processed/test\Lactarius\167_sbpN5cmc4Qw.jpg,Lactarius,Boletus,False,0.9928532242774964,0.0049855999968713,BaselineCNN,test
data/processed/test\Lactarius\172_AtgfiwOgTAk.jpg,Lactarius,Lactarius,True,0.9654551148414612,0.0080610000004526,BaselineCNN,test
data/processed/test\Lactarius\175_I_Sk3JdyB8Q.jpg,Lactarius,Lactarius,True,0.9202521443367004,0.0055436999973608,BaselineCNN,test
data/processed/test\Lactarius\176_7c5SOZYoEEQ.jpg,Lactarius,Lactarius,True,0.5789018869400024,0.0050547999999253,BaselineCNN,test
data/processed/test\Lactarius\182_Z_eMo84pz4w.jpg,Lactarius,Boletus,False,0.5732511281967163,0.0082137999997939,BaselineCNN,test
data/processed/test\Lactarius\186_vqv6RGdM7tQ.jpg,Lactarius,Lactarius,True,0.2969412803649902,0.0048020999965956,BaselineCNN,test
data/processed/test\Lactarius\187_9b5XfCCHe9s.jpg,Lactarius,Inocybe,False,0.5376419425010681,0.0054776999895693,BaselineCNN,test
data/processed/test\Lactarius\188__ssneZ3zq44.jpg,Lactarius,Exidia,False,0.6686093211174011,0.0055753999913576,BaselineCNN,test
data/processed/test\Lactarius\200_h-AIr5ayQw8.jpg,Lactarius,Lactarius,True,0.7636429071426392,0.0055076999997254,BaselineCNN,test
